LOCATIONNAME,TYPOLOGY,ROOMS,AREARANGE,PRICE_ASKING,AREA
Centro,PISO,3,165,1700.0,165
Chamartín,PISO,2,142,1500.0,142
Centro,PISO,2,142,1600.0,142
Retiro,PISO,0,90,800.0,90
Retiro,PISO,2,120,1350.0,120
Moncloa,PISO,1,70,900.0,70
Chamberí,PISO,1,70,950.0,70
Salamanca,PISO,2,240,2650.0,240
Moncloa,PISO,2,70,900.0,70
Centro,PISO,3,142,1600.0,142
Latina,PISO,3,120,800.0,120
Moncloa,PISO,0,70,860.0,70
Retiro,PISO,2,70,1095.0,70
Centro,PISO,2,97,1214.5,97
Chamartín,PISO,3,142,1400.0,142
Tetuán,PISO,0,90,700.0,90
Chamartín,PISO,1,142,1597.5,142
Tetuán,PISO,2,120,1100.0,120
Salamanca,PISO,2,240,3150.0,240
Tetuán,PISO,2,300,2600.0,300
Chamberí,PISO,3,120,1600.0,120
Centro,PISO,2,165,1650.0,165
Chamberí,PISO,3,300,3500.0,300
Retiro,PISO,2,195,2200.0,195
Chamartín,PISO,1,142,1500.0,142
Latina,PISO,3,120,800.0,120
Moncloa,PISO,2,70,890.0,70
Tetuán,PISO,1,70,800.0,70
Latina,PISO,3,120,850.0,120
Moncloa,PISO,2,195,1800.0,195
Moncloa,PISO,2,97,1100.0,97
Moncloa,PISO,2,165,1350.0,165
Centro,PISO,3,120,1350.0,120
Centro,PISO,1,75,750.0,75
Latina,PISO,2,97,790.0,97
Retiro,PISO,2,97,1125.0,97
Chamberí,PISO,3,142,1500.0,142
Chamartín,PISO,3,120,1325.0,120
Centro,PISO,2,70,1100.0,70
Chamartín,PISO,1,120,1300.0,120
Salamanca,PISO,2,120,1500.0,120
Salamanca,PISO,0,75,800.0,75
Moncloa,PISO,2,97,965.0,97
Chamartín,PISO,1,120,1325.0,120
Centro,PISO,0,70,900.0,70
Retiro,PISO,2,97,1200.0,97
Moncloa,PISO,2,97,1100.0,97
Tetuán,PISO,1,97,900.0,97
Latina,PISO,3,142,1200.0,142
Salamanca,PISO,1,70,1000.0,70
Tetuán,PISO,3,165,1450.0,165
Salamanca,PISO,2,195,2450.0,195
Salamanca,PISO,0,70,1015.0,70
Moncloa,PISO,2,142,1450.0,142
Latina,PISO,1,97,800.0,97
Chamberí,PISO,2,142,1550.0,142
Chamartín,PISO,2,120,1300.0,120
Moncloa,PISO,3,165,1870.0,165
Centro,PISO,2,120,1400.0,120
Retiro,PISO,2,142,1400.0,142
Moncloa,PISO,1,97,1125.0,97
Centro,PISO,0,60,750.0,60
Tetuán,PISO,2,97,1100.0,97
Chamartín,PISO,3,195,1885.0,195
Chamberí,PISO,2,165,1750.0,165
Moncloa,PISO,3,240,2400.0,240
Latina,PISO,2,97,772.5,97
Centro,PISO,1,60,790.0,60
Retiro,PISO,3,142,1500.0,142
Moncloa,PISO,3,142,1600.0,142
Centro,PISO,3,120,1275.0,120
Chamartín,PISO,0,70,875.0,70
Tetuán,PISO,3,97,980.0,97
Salamanca,PISO,1,70,1000.0,70
Salamanca,PISO,3,195,2300.0,195
Chamberí,PISO,2,97,1200.0,97
Tetuán,PISO,1,97,950.0,97
Retiro,PISO,3,240,2000.0,240
Chamartín,PISO,2,195,1875.0,195
Chamartín,PISO,0,70,850.0,70
Chamberí,PISO,2,165,1675.0,165
Chamartín,PISO,1,120,1200.0,120
Latina,PISO,2,97,700.0,97
Salamanca,PISO,3,300,3850.0,300
Centro,PISO,1,70,950.0,70
Retiro,PISO,3,165,1500.0,165
Latina,PISO,1,97,745.0,97
Centro,PISO,3,195,2000.0,195
Retiro,PISO,2,240,3040.0,240
Tetuán,PISO,3,142,1375.0,142
Salamanca,PISO,2,70,1100.0,70
Tetuán,PISO,2,97,950.0,97
Chamartín,PISO,2,120,1300.0,120
Moncloa,PISO,1,97,1025.0,97
Centro,PISO,1,70,950.0,70
Chamberí,PISO,2,142,1550.0,142
Salamanca,PISO,1,90,937.5,90
Latina,PISO,3,142,900.0,142
Centro,PISO,0,70,900.0,70
Chamartín,PISO,1,120,1400.0,120
Centro,PISO,2,195,2000.0,195
Chamberí,PISO,1,142,1700.0,142
Chamberí,PISO,3,240,2500.0,240
Moncloa,PISO,2,165,1350.0,165
Chamberí,PISO,3,142,1500.0,142
Salamanca,PISO,0,90,850.0,90
Tetuán,PISO,2,142,1400.0,142
Salamanca,PISO,2,120,1500.0,120
Chamberí,PISO,3,142,1600.0,142
Retiro,PISO,2,97,1130.0,97
Latina,PISO,3,142,1000.0,142
Chamartín,PISO,2,70,900.0,70
Moncloa,PISO,2,165,1500.0,165
Centro,PISO,1,120,1270.0,120
Moncloa,PISO,2,97,1100.0,97
Salamanca,PISO,2,70,1100.0,70
Tetuán,PISO,2,97,1000.0,97
Chamartín,PISO,3,195,2200.0,195
Centro,PISO,0,120,750.0,120
Centro,PISO,2,120,1400.0,120
Centro,PISO,1,195,2150.0,195
Salamanca,PISO,0,70,850.0,70
Salamanca,PISO,2,195,2300.0,195
Chamartín,PISO,3,195,2100.0,195
Chamberí,PISO,1,97,1200.0,97
Centro,PISO,0,60,850.0,60
Latina,PISO,3,165,1225.0,165
Latina,PISO,1,97,775.0,97
Chamartín,PISO,3,195,2200.0,195
Chamberí,PISO,1,97,1225.0,97
Chamartín,PISO,1,70,900.0,70
Latina,PISO,3,97,770.0,97
Salamanca,PISO,0,70,950.0,70
Tetuán,PISO,2,165,1550.0,165
Salamanca,PISO,2,195,2500.0,195
Tetuán,PISO,3,97,975.0,97
Centro,PISO,2,195,1950.0,195
Retiro,PISO,2,165,1525.0,165
Centro,PISO,1,120,1300.0,120
Chamberí,PISO,2,165,1600.0,165
Chamberí,PISO,0,97,1000.0,97
Retiro,PISO,3,240,2000.0,240
Salamanca,PISO,3,195,2225.0,195
Chamberí,PISO,2,97,1270.0,97
Salamanca,PISO,1,70,1100.0,70
Tetuán,PISO,3,97,1050.0,97
Chamberí,PISO,2,165,1650.0,165
Salamanca,PISO,3,70,1200.0,70
Chamartín,PISO,0,70,750.0,70
Centro,PISO,3,120,1365.0,120
Centro,PISO,1,75,800.0,75
Chamberí,PISO,2,97,1245.0,97
Latina,PISO,2,97,800.0,97
Retiro,PISO,3,240,2200.0,240
Salamanca,PISO,2,120,1400.0,120
Chamberí,PISO,2,97,1200.0,97
Salamanca,PISO,0,60,800.0,60
Salamanca,PISO,1,60,912.5,60
Chamartín,PISO,0,60,700.0,60
Chamberí,PISO,2,142,1600.0,142
Chamartín,PISO,2,120,1300.0,120
Moncloa,PISO,1,97,1100.0,97
Latina,PISO,2,142,935.0,142
Moncloa,PISO,1,97,1100.0,97
Centro,PISO,2,120,1350.0,120
Chamartín,PISO,1,70,900.0,70
Chamberí,PISO,3,165,1792.5,165
Chamberí,PISO,1,97,1200.0,97
Retiro,PISO,1,97,1000.0,97
Centro,PISO,3,195,1990.0,195
Centro,PISO,1,70,990.0,70
Chamartín,PISO,2,120,1300.0,120
Salamanca,PISO,3,142,1850.0,142
Tetuán,PISO,1,90,755.0,90
Tetuán,PISO,3,120,1185.0,120
Chamartín,PISO,2,142,1400.0,142
Salamanca,PISO,2,165,2475.0,165
Moncloa,PISO,1,70,960.0,70
Centro,PISO,2,142,1500.0,142
Chamartín,PISO,1,97,1037.5,97
Chamberí,PISO,1,70,940.0,70
Chamberí,PISO,2,300,3000.0,300
Retiro,PISO,1,70,950.0,70
Moncloa,PISO,2,120,1200.0,120
Centro,PISO,1,97,1150.0,97
Retiro,PISO,3,195,1700.0,195
Chamartín,PISO,2,142,1425.0,142
Salamanca,PISO,1,142,1500.0,142
Chamberí,PISO,0,90,700.0,90
Latina,PISO,2,70,590.0,70
Retiro,PISO,0,70,750.0,70
Centro,PISO,3,240,2150.0,240
Centro,PISO,1,142,1500.0,142
Retiro,PISO,1,120,1100.0,120
Chamberí,PISO,0,70,850.0,70
Chamberí,PISO,2,70,1100.0,70
Salamanca,PISO,3,165,2000.0,165
Tetuán,PISO,1,70,825.0,70
Tetuán,PISO,3,195,1490.0,195
Salamanca,PISO,3,97,1700.0,97
Retiro,PISO,1,60,800.0,60
Retiro,PISO,3,120,1390.0,120
Chamberí,PISO,2,70,1200.0,70
Centro,PISO,3,240,2250.0,240
Centro,PISO,1,142,1600.0,142
Salamanca,PISO,2,142,1500.0,142
Tetuán,PISO,0,90,650.0,90
Tetuán,PISO,2,120,1000.0,120
Salamanca,PISO,2,97,1295.0,97
Chamberí,PISO,1,70,950.0,70
Chamartín,PISO,3,165,1800.0,165
Tetuán,PISO,2,70,925.0,70
Retiro,PISO,2,120,1225.0,120
Moncloa,PISO,2,75,750.0,75
Centro,PISO,3,97,1200.0,97
Latina,PISO,1,70,690.0,70
Tetuán,PISO,2,195,1825.0,195
Tetuán,PISO,1,120,1075.0,120
Salamanca,PISO,3,240,2600.0,240
Retiro,PISO,2,120,1300.0,120
Moncloa,PISO,2,120,1300.0,120
Retiro,PISO,0,75,800.0,75
Centro,PISO,2,142,1525.0,142
Chamartín,PISO,3,165,1500.0,165
Centro,PISO,2,240,2175.0,240
Chamartín,PISO,1,97,1000.0,97
Moncloa,PISO,0,60,750.0,60
Moncloa,PISO,2,195,1800.0,195
Moncloa,PISO,2,70,955.0,70
Moncloa,PISO,0,70,1000.0,70
Chamartín,PISO,3,240,2400.0,240
Centro,PISO,0,97,1075.0,97
Chamberí,PISO,3,120,1580.0,120
Tetuán,PISO,2,75,0.0,75
Tetuán,PISO,2,120,1100.0,120
Tetuán,PISO,0,75,685.0,75
Chamartín,PISO,1,142,1600.0,142
Salamanca,PISO,2,142,1700.0,142
Chamartín,PISO,3,142,1300.0,142
Centro,PISO,2,97,1250.0,97
Salamanca,PISO,2,240,2500.0,240
Chamberí,PISO,1,150,800.0,150
Chamberí,PISO,3,120,1650.0,120
Latina,PISO,3,120,850.0,120
Chamberí,PISO,2,70,980.0,70
Salamanca,PISO,2,195,2350.0,195
Retiro,PISO,2,142,1750.0,142
Salamanca,PISO,0,70,1000.0,70
Chamartín,PISO,1,70,940.0,70
Moncloa,PISO,2,240,2000.0,240
Chamberí,PISO,3,165,1700.0,165
Chamberí,PISO,1,97,1250.0,97
Moncloa,PISO,2,142,1400.0,142
Latina,PISO,3,165,1125.0,165
Centro,PISO,0,120,1205.0,120
Latina,PISO,3,97,800.0,97
Chamberí,PISO,2,142,1550.0,142
Tetuán,PISO,2,97,1100.0,97
Salamanca,PISO,0,70,852.5,70
Moncloa,PISO,3,165,1870.0,165
Centro,PISO,2,120,1400.0,120
Moncloa,PISO,1,97,1050.0,97
Centro,PISO,0,60,772.5,60
Tetuán,PISO,2,97,1100.0,97
Salamanca,PISO,2,70,1000.0,70
Chamartín,PISO,2,195,1800.0,195
Moncloa,PISO,2,165,1450.0,165
Centro,PISO,3,120,1350.0,120
Centro,PISO,1,75,780.0,75
Retiro,PISO,2,97,1050.0,97
Latina,PISO,2,97,712.5,97
Centro,PISO,2,70,1200.0,70
Salamanca,PISO,2,120,1500.0,120
Centro,PISO,2,195,2000.0,195
Salamanca,PISO,0,120,825.0,120
Centro,PISO,2,70,1050.0,70
Tetuán,PISO,2,240,2000.0,240
Centro,PISO,2,195,2100.0,195
Chamartín,PISO,3,300,3000.0,300
Centro,PISO,0,70,900.0,70
Centro,PISO,2,70,1070.0,70
Salamanca,PISO,3,195,2200.0,195
Chamberí,PISO,3,240,2500.0,240
Salamanca,PISO,1,70,1000.0,70
Retiro,PISO,3,165,1500.0,165
Centro,PISO,1,70,950.0,70
Tetuán,PISO,3,142,1425.0,142
Centro,PISO,3,195,2000.0,195
Salamanca,PISO,1,120,925.0,120
Moncloa,PISO,3,97,1100.0,97
Salamanca,PISO,1,60,850.0,60
Salamanca,PISO,2,70,1037.5,70
Tetuán,PISO,2,97,940.0,97
Centro,PISO,1,70,950.0,70
Moncloa,PISO,1,97,1100.0,97
Chamberí,PISO,2,142,1600.0,142
Salamanca,PISO,3,120,1650.0,120
Latina,PISO,2,97,800.0,97
Tetuán,PISO,2,240,2000.0,240
Tetuán,PISO,1,97,950.0,97
Centro,PISO,1,60,790.0,60
Centro,PISO,3,120,1400.0,120
Moncloa,PISO,1,240,2500.0,240
Tetuán,PISO,3,97,995.0,97
Salamanca,PISO,1,70,1000.0,70
Centro,PISO,3,120,1350.0,120
Tetuán,PISO,3,165,1500.0,165
Tetuán,PISO,1,97,950.0,97
Salamanca,PISO,3,195,2300.0,195
Moncloa,PISO,2,97,990.0,97
Chamberí,PISO,2,165,1650.0,165
Chamartín,PISO,0,70,700.0,70
Centro,PISO,1,120,1300.0,120
Tetuán,PISO,1,97,1050.0,97
Chamartín,PISO,1,120,1200.0,120
Chamartín,PISO,3,300,3800.0,300
Salamanca,PISO,3,195,2300.0,195
Moncloa,PISO,3,142,1000.0,142
Chamberí,PISO,3,240,2450.0,240
Moncloa,PISO,3,240,2500.0,240
Centro,PISO,3,142,1525.0,142
Chamberí,PISO,2,195,2500.0,195
Tetuán,PISO,2,300,2600.0,300
Chamberí,PISO,2,70,1050.0,70
Salamanca,PISO,3,165,1900.0,165
Retiro,PISO,3,120,1370.0,120
Tetuán,PISO,1,70,812.5,70
Centro,PISO,3,142,1612.5,142
Salamanca,PISO,1,165,2600.0,165
Centro,PISO,3,142,1600.0,142
Tetuán,PISO,1,70,800.0,70
Moncloa,PISO,2,70,970.0,70
Chamberí,PISO,0,70,800.0,70
Centro,PISO,1,142,1500.0,142
Centro,PISO,3,240,2150.0,240
Latina,PISO,2,195,900.0,195
Salamanca,PISO,3,165,1900.0,165
Chamartín,PISO,1,142,1300.0,142
Moncloa,PISO,3,120,1037.5,120
Chamberí,PISO,1,120,1600.0,120
Salamanca,PISO,3,240,2500.0,240
Latina,PISO,3,195,1100.0,195
Retiro,PISO,3,195,1800.0,195
Chamberí,PISO,0,120,1000.0,120
Centro,PISO,2,240,2325.0,240
Tetuán,PISO,3,120,1100.0,120
Salamanca,PISO,2,97,1265.0,97
Tetuán,PISO,2,70,875.0,70
Centro,PISO,1,97,1200.0,97
Latina,PISO,2,120,925.0,120
Retiro,PISO,3,195,1825.5,195
Moncloa,PISO,3,195,2250.0,195
Centro,PISO,3,165,1750.0,165
Chamartín,PISO,2,142,1500.0,142
Retiro,PISO,3,90,7500.0,90
Chamberí,PISO,0,90,750.0,90
Tetuán,PISO,1,90,685.0,90
Centro,PISO,1,97,1150.0,97
Salamanca,PISO,2,240,2700.0,240
Chamberí,PISO,0,70,795.0,70
Moncloa,PISO,2,195,1850.0,195
Latina,PISO,3,120,800.0,120
Retiro,PISO,3,120,1322.5,120
Latina,PISO,2,70,655.0,70
Chamberí,PISO,1,40,875.0,40
Centro,PISO,2,97,1200.0,97
Chamartín,PISO,3,142,1275.0,142
Salamanca,PISO,2,142,1750.0,142
Tetuán,PISO,0,90,694.5,90
Tetuán,PISO,2,120,1200.0,120
Centro,PISO,2,165,1700.0,165
Tetuán,PISO,2,105,750.0,105
Centro,PISO,2,97,1290.0,97
Chamberí,PISO,1,120,1375.0,120
Chamartín,PISO,3,240,2400.0,240
Latina,PISO,3,120,800.0,120
Chamartín,PISO,1,142,1750.0,142
Salamanca,PISO,2,142,1650.0,142
Retiro,PISO,2,195,2050.0,195
Centro,PISO,2,97,1350.0,97
Moncloa,PISO,2,70,845.0,70
Salamanca,PISO,3,165,1700.0,165
Tetuán,PISO,1,70,797.5,70
Tetuán,PISO,3,195,1750.0,195
Salamanca,PISO,2,165,2200.0,165
Tetuán,PISO,0,70,785.0,70
Chamartín,PISO,1,97,1100.0,97
Chamberí,PISO,1,70,980.0,70
Chamartín,PISO,3,165,1500.0,165
Latina,PISO,1,70,675.0,70
Moncloa,PISO,2,120,1400.0,120
Chamberí,PISO,2,120,1300.0,120
Chamberí,PISO,0,75,750.0,75
Tetuán,PISO,2,70,850.0,70
Chamartín,PISO,2,142,1450.0,142
Retiro,PISO,0,90,695.0,90
Retiro,PISO,2,120,1370.0,120
Tetuán,PISO,2,70,750.0,70
Salamanca,PISO,2,97,1300.0,97
Moncloa,PISO,1,60,775.0,60
Centro,PISO,3,240,2200.0,240
Centro,PISO,1,142,1425.0,142
Tetuán,PISO,1,70,830.0,70
Moncloa,PISO,0,70,782.5,70
Centro,PISO,3,142,1600.0,142
Tetuán,PISO,3,195,1490.0,195
Salamanca,PISO,1,165,1350.0,165
Chamartín,PISO,2,97,1200.0,97
Centro,PISO,3,142,1600.0,142
Chamberí,PISO,2,70,1200.0,70
Salamanca,PISO,3,165,1900.0,165
Centro,PISO,3,240,2250.0,240
Centro,PISO,1,142,1500.0,142
Centro,PISO,1,97,1150.0,97
Tetuán,PISO,1,60,780.0,60
Tetuán,PISO,3,120,1170.0,120
Chamberí,PISO,2,120,1400.0,120
Chamartín,PISO,2,142,1400.0,142
Centro,PISO,3,97,1550.0,97
Moncloa,PISO,1,70,974.5,70
Chamberí,PISO,3,195,2000.0,195
Chamartín,PISO,1,97,1100.0,97
Salamanca,PISO,1,142,1600.0,142
Latina,PISO,0,120,850.0,120
Tetuán,PISO,3,120,1150.0,120
Moncloa,PISO,2,120,1200.0,120
Centro,PISO,3,165,1800.0,165
Retiro,PISO,1,70,950.0,70
Chamberí,PISO,2,300,3000.0,300
Retiro,PISO,3,195,1750.0,195
Moncloa,PISO,0,120,750.0,120
Centro,PISO,1,97,1150.0,97
Salamanca,PISO,1,142,1500.0,142
Salamanca,PISO,3,240,2500.0,240
Chamartín,PISO,3,142,1400.0,142
Moncloa,PISO,2,70,950.0,70
Chamberí,PISO,1,40,750.0,40
Retiro,PISO,2,195,2000.0,195
Salamanca,PISO,2,142,1700.0,142
Centro,PISO,2,165,1650.0,165
Centro,PISO,2,165,1770.0,165
Tetuán,PISO,2,120,1100.0,120
Salamanca,PISO,2,142,1750.0,142
Tetuán,PISO,0,90,700.0,90
Chamartín,PISO,3,142,1300.0,142
Centro,PISO,2,97,1250.0,97
Retiro,PISO,2,70,1000.0,70
Chamberí,PISO,3,120,1500.0,120
Moncloa,PISO,0,70,895.0,70
Salamanca,PISO,2,142,1750.0,142
Chamberí,PISO,2,70,1000.0,70
Salamanca,PISO,2,97,1350.0,97
Retiro,PISO,2,120,1265.0,120
Latina,PISO,2,120,800.0,120
Centro,PISO,3,97,1200.0,97
Moncloa,PISO,0,120,1295.0,120
Salamanca,PISO,0,97,950.0,97
Tetuán,PISO,0,70,737.5,70
Salamanca,PISO,2,165,2000.0,165
Salamanca,PISO,3,240,2500.0,240
Retiro,PISO,2,120,1300.0,120
Latina,PISO,3,195,1150.0,195
Tetuán,PISO,2,70,750.0,70
Chamartín,PISO,1,97,1000.0,97
Centro,PISO,2,240,2300.0,240
Chamberí,PISO,3,195,2100.0,195
Tetuán,PISO,2,195,1700.0,195
Tetuán,PISO,0,70,857.5,70
Tetuán,PISO,2,97,997.5,97
Latina,PISO,2,142,1050.0,142
Centro,PISO,2,120,1450.0,120
Moncloa,PISO,2,240,1900.0,240
Salamanca,PISO,0,70,850.0,70
Tetuán,PISO,1,142,1500.0,142
Salamanca,PISO,1,120,1520.0,120
Centro,PISO,0,75,850.0,75
Centro,PISO,2,120,1485.0,120
Latina,PISO,1,97,750.0,97
Moncloa,PISO,2,142,1500.0,142
Retiro,PISO,2,240,3550.0,240
Chamberí,PISO,1,97,1200.0,97
Tetuán,PISO,2,97,950.0,97
Chamartín,PISO,3,195,2100.0,195
Tetuán,PISO,2,165,1650.0,165
Retiro,PISO,2,142,1500.0,142
Salamanca,PISO,2,195,2600.0,195
Centro,PISO,0,120,800.0,120
Chamberí,PISO,3,142,1775.0,142
Chamartín,PISO,3,300,3000.0,300
Centro,PISO,0,70,900.0,70
Salamanca,PISO,2,120,1400.0,120
Moncloa,PISO,0,97,850.0,97
Centro,PISO,2,195,2000.0,195
Centro,PISO,2,70,1100.0,70
Salamanca,PISO,0,40,850.0,40
Salamanca,PISO,2,120,1500.0,120
Chamartín,PISO,3,120,1300.0,120
Retiro,PISO,2,97,1100.0,97
Chamberí,PISO,2,97,1200.0,97
Chamartín,PISO,2,70,900.0,70
Retiro,PISO,3,240,2200.0,240
Centro,PISO,1,70,950.0,70
Salamanca,PISO,3,120,1500.0,120
Salamanca,PISO,1,75,1000.0,75
Chamberí,PISO,2,142,1600.0,142
Chamartín,PISO,2,120,1300.0,120
Salamanca,PISO,1,120,1500.0,120
Moncloa,PISO,1,97,1050.0,97
Chamberí,PISO,3,165,1800.0,165
Chamartín,PISO,1,70,900.0,70
Chamartín,PISO,3,195,1800.0,195
Chamberí,PISO,1,97,1200.0,97
Centro,PISO,3,195,2050.0,195
Moncloa,PISO,2,142,1350.0,142
Tetuán,PISO,3,142,1400.0,142
Centro,PISO,1,70,975.0,70
Salamanca,PISO,3,300,3900.0,300
Salamanca,PISO,1,120,1620.0,120
Latina,PISO,3,97,787.5,97
Tetuán,PISO,3,97,1075.0,97
Chamartín,PISO,3,120,1275.0,120
Moncloa,PISO,3,240,2350.0,240
Centro,PISO,2,195,1950.0,195
Moncloa,PISO,3,142,1400.0,142
Centro,PISO,0,70,860.0,70
Chamberí,PISO,2,165,1600.0,165
Tetuán,PISO,1,97,950.0,97
Salamanca,PISO,3,195,2300.0,195
Salamanca,PISO,1,70,1100.0,70
Tetuán,PISO,3,97,1050.0,97
Centro,PISO,3,120,1350.0,120
Chamartín,PISO,2,70,950.0,70
Salamanca,PISO,3,195,2300.0,195
Centro,PISO,1,120,800.0,120
Tetuán,PISO,1,97,950.0,97
Centro,PISO,1,120,1400.0,120
Salamanca,PISO,2,120,1400.0,120
Salamanca,PISO,0,75,800.0,75
Salamanca,PISO,2,97,1350.0,97
Chamartín,PISO,2,142,1500.0,142
Tetuán,PISO,2,70,800.0,70
Moncloa,PISO,3,195,1700.0,195
Centro,PISO,2,142,1495.0,142
Moncloa,PISO,1,70,850.0,70
Tetuán,PISO,0,70,850.0,70
Chamberí,PISO,3,195,2350.0,195
Salamanca,PISO,2,97,1300.0,97
Chamartín,PISO,1,97,1000.0,97
Chamberí,PISO,1,70,1000.0,70
Salamanca,PISO,2,165,2200.0,165
Retiro,PISO,0,105,775.0,105
Centro,PISO,2,142,1500.0,142
Tetuán,PISO,2,195,1700.0,195
Moncloa,PISO,2,120,1300.0,120
Moncloa,PISO,0,75,700.0,75
Tetuán,PISO,2,120,1125.0,120
Chamartín,PISO,1,142,1500.0,142
Retiro,PISO,2,70,1100.0,70
Salamanca,PISO,3,165,1800.0,165
Salamanca,PISO,1,97,1200.0,97
Tetuán,PISO,3,195,1700.0,195
Moncloa,PISO,2,70,800.0,70
Latina,PISO,1,120,875.0,120
Centro,PISO,2,97,1325.0,97
Centro,PISO,1,240,2100.0,240
Centro,PISO,3,142,1475.0,142
Latina,PISO,3,120,800.0,120
Salamanca,PISO,2,240,2600.0,240
Salamanca,PISO,2,142,1650.0,142
Retiro,PISO,2,70,1095.0,70
Chamberí,PISO,1,40,900.0,40
Moncloa,PISO,1,70,900.0,70
Latina,PISO,2,120,850.0,120
Centro,PISO,1,97,1200.0,97
Salamanca,PISO,2,97,1300.0,97
Tetuán,PISO,2,70,887.5,70
Centro,PISO,3,165,1700.0,165
Tetuán,PISO,3,120,1200.0,120
Retiro,PISO,1,70,960.0,70
Salamanca,PISO,3,142,1750.0,142
Tetuán,PISO,1,90,755.0,90
Chamberí,PISO,0,90,750.0,90
Centro,PISO,1,165,2200.0,165
Chamberí,PISO,2,120,1400.0,120
Tetuán,PISO,1,75,725.0,75
Centro,PISO,1,97,1150.0,97
Retiro,PISO,1,70,950.0,70
Latina,PISO,1,70,750.0,70
Chamberí,PISO,2,300,2800.0,300
Tetuán,PISO,1,120,1150.0,120
Salamanca,PISO,3,142,1725.0,142
Centro,PISO,2,240,2600.0,240
Chamberí,PISO,0,70,800.0,70
Centro,PISO,3,240,2150.0,240
Centro,PISO,1,142,1475.0,142
Salamanca,PISO,1,97,1250.0,97
Salamanca,PISO,3,165,2150.0,165
Retiro,PISO,3,120,1275.0,120
Moncloa,PISO,1,75,725.0,75
Chamartín,PISO,1,142,1490.0,142
Chamartín,PISO,3,240,2500.0,240
Moncloa,PISO,3,120,1150.0,120
Chamartín,PISO,2,165,1625.0,165
Retiro,PISO,3,120,1400.0,120
Salamanca,PISO,3,97,1650.0,97
Retiro,PISO,3,120,1390.0,120
Moncloa,PISO,3,120,1050.0,120
Retiro,PISO,1,75,850.0,75
Salamanca,PISO,1,97,1200.0,97
Chamartín,PISO,2,97,1100.0,97
Tetuán,PISO,3,195,1500.0,195
Centro,PISO,3,142,1500.0,142
Retiro,PISO,3,240,1975.0,240
Chamberí,PISO,0,97,900.0,97
Moncloa,PISO,2,97,1000.0,97
Chamartín,PISO,2,195,1875.0,195
Tetuán,PISO,3,97,982.5,97
Centro,PISO,1,120,1300.0,120
Chamartín,PISO,0,70,850.0,70
Salamanca,PISO,1,70,1100.0,70
Retiro,PISO,3,142,1450.0,142
Salamanca,PISO,3,195,2325.0,195
Centro,PISO,1,120,780.0,120
Chamberí,PISO,1,142,1775.0,142
Salamanca,PISO,1,70,1100.0,70
Moncloa,PISO,3,142,1275.0,142
Chamartín,PISO,2,195,2200.0,195
Moncloa,PISO,3,240,2400.0,240
Chamartín,PISO,0,70,877.5,70
Latina,PISO,2,97,750.0,97
Centro,PISO,1,60,789.5,60
Chamberí,PISO,2,97,1300.0,97
Retiro,PISO,3,142,1450.0,142
Salamanca,PISO,1,70,1100.0,70
Retiro,PISO,3,165,1500.0,165
Retiro,PISO,1,97,1000.0,97
Salamanca,PISO,2,70,1200.0,70
Tetuán,PISO,3,142,1400.0,142
Centro,PISO,3,195,1975.0,195
Salamanca,PISO,3,120,1500.0,120
Chamartín,PISO,2,120,1250.0,120
Centro,PISO,3,75,5100.0,75
Centro,PISO,1,70,950.0,70
Latina,PISO,3,165,1000.0,165
Retiro,PISO,3,165,1500.0,165
Retiro,PISO,1,97,965.0,97
Latina,PISO,1,97,900.0,97
Salamanca,PISO,3,300,3750.0,300
Salamanca,PISO,1,120,1600.0,120
Salamanca,PISO,1,75,950.0,75
Salamanca,PISO,0,75,850.0,75
Chamberí,PISO,3,240,2500.0,240
Latina,PISO,3,142,950.0,142
Retiro,PISO,2,97,1175.0,97
Tetuán,PISO,1,97,900.0,97
Salamanca,PISO,3,195,2200.0,195
Moncloa,PISO,2,97,1100.0,97
Moncloa,PISO,2,165,1525.0,165
Retiro,PISO,3,142,1410.0,142
Centro,PISO,1,90,750.0,90
Chamberí,PISO,2,165,1575.0,165
Centro,PISO,0,70,937.5,70
Salamanca,PISO,2,120,1500.0,120
Salamanca,PISO,0,75,845.0,75
Tetuán,PISO,2,142,1365.0,142
Moncloa,PISO,3,142,1287.5,142
Retiro,PISO,2,97,1130.0,97
Centro,PISO,2,70,1100.0,70
Chamartín,PISO,3,120,1300.0,120
Latina,PISO,3,97,850.0,97
Salamanca,PISO,2,70,1150.0,70
Chamartín,PISO,0,40,800.0,40
Chamartín,PISO,2,120,1300.0,120
Tetuán,PISO,2,97,1100.0,97
Moncloa,PISO,3,165,1950.0,165
Salamanca,PISO,2,195,2200.0,195
Retiro,PISO,2,142,1450.0,142
Centro,PISO,0,90,775.0,90
Moncloa,PISO,1,97,1125.0,97
Moncloa,PISO,2,240,2000.0,240
Chamartín,PISO,1,70,950.0,70
Chamartín,PISO,3,195,2000.0,195
Retiro,PISO,2,240,4000.0,240
Chamberí,PISO,1,97,1300.0,97
Salamanca,PISO,0,60,900.0,60
Salamanca,PISO,2,195,2500.0,195
Tetuán,PISO,2,165,1600.0,165
Centro,PISO,2,120,1485.0,120
Moncloa,PISO,2,142,1450.0,142
Latina,PISO,3,165,1250.0,165
Chamberí,PISO,3,97,1300.0,97
Chamartín,PISO,1,142,1550.0,142
Centro,PISO,2,165,1750.0,165
